593,MFE280_ENDOMETRIUM,5.0,MFE280_ENDOMETRIUM_amplicon5_ecDNA_1,ecDNA,"['chr12:55854314-56216252', 'chr2:30108906-30423844']","['ERBB3', 'PA2G4']",0.6921177113007746,676876.0,6.764019935774007,7.602741777673254,LowCN,GRCh38,endometrium,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MFE280_ENDOMETRIUM_amplicon5_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MFE280_ENDOMETRIUM.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_amplicon5.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_amplicon5.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MFE280_ENDOMETRIUM_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MFE280_ENDOMETRIUM_sample_metadata.json,"['CDK2', 'DGKA', 'ERBB3', 'ESYT1', 'IKZF4', 'LBH', 'MYL6', 'MYL6B', 'PA2G4', 'PMEL', 'PYM1', 'RAB5B', 'RPL41', 'RPS26', 'SMARCC2', 'SNORA10B', 'SUOX', 'YPEL5', 'ZC3H10']"
594,MFE280_ENDOMETRIUM,6.0,MFE280_ENDOMETRIUM_amplicon6_ecDNA_1,ecDNA,['chr3:46595504-46744657'],[],0.5257275680273612,149153.0,4.837555495263502,4.837555495263502,LowCN,GRCh38,endometrium,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MFE280_ENDOMETRIUM_amplicon6_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MFE280_ENDOMETRIUM.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_amplicon6.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_amplicon6.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MFE280_ENDOMETRIUM_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MFE280_ENDOMETRIUM_sample_metadata.json,"['ALS2CL', 'FAM240A', 'PRSS46P', 'PRSS50', 'TMIE']"
596,MFE280_ENDOMETRIUM,8.0,MFE280_ENDOMETRIUM_amplicon8_ecDNA_1,ecDNA,['chr3:122740309-122793236'],[],0.6385869183104261,52927.0,6.1465094097233415,8.550851402977106,None,GRCh38,endometrium,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MFE280_ENDOMETRIUM_amplicon8_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MFE280_ENDOMETRIUM.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_amplicon8.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_amplicon8.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MFE280_ENDOMETRIUM_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MFE280_ENDOMETRIUM_sample_metadata.json,[]
597,MFE280_ENDOMETRIUM,9.0,MFE280_ENDOMETRIUM_amplicon9_ecDNA_1,ecDNA,['chr3:150940238-151013229'],[],0.645246555121074,72991.0,6.876837867252502,6.876837867252502,LowCN,GRCh38,endometrium,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MFE280_ENDOMETRIUM_amplicon9_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MFE280_ENDOMETRIUM.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_amplicon9.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_amplicon9.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE280_ENDOMETRIUM/MFE280_ENDOMETRIUM_AA_results/MFE280_ENDOMETRIUM_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MFE280_ENDOMETRIUM_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MFE280_ENDOMETRIUM_sample_metadata.json,"['CLRN1', 'CLRN1-AS1']"
598,MFE319_ENDOMETRIUM,1.0,MFE319_ENDOMETRIUM_amplicon1_ecDNA_1,ecDNA,['chr3:168954522-169088257'],[],0.6442149625648108,133735.0,5.258363221258497,7.461589958060882,LowCN,GRCh38,endometrium,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MFE319_ENDOMETRIUM_amplicon1_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MFE319_ENDOMETRIUM.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE319_ENDOMETRIUM/MFE319_ENDOMETRIUM_AA_results/MFE319_ENDOMETRIUM_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE319_ENDOMETRIUM/MFE319_ENDOMETRIUM_AA_results/MFE319_ENDOMETRIUM_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MFE319_ENDOMETRIUM/MFE319_ENDOMETRIUM_AA_results/MFE319_ENDOMETRIUM_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MFE319_ENDOMETRIUM_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MFE319_ENDOMETRIUM_sample_metadata.json,[]
600,MKN1_STOMACH,2.0,MKN1_STOMACH_amplicon2_ecDNA_1,ecDNA,"['chr12:24748861-27323064', 'chr12:28090829-30765358', 'chr12:30765858-31205364', 'chr2:218417534-218418767']",['KRAS'],1.1656064841426983,5689471.0,12.161631226434086,26.74851110809753,None,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN1_STOMACH_amplicon2_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN1_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN1_STOMACH/MKN1_STOMACH_AA_results/MKN1_STOMACH_amplicon2.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN1_STOMACH/MKN1_STOMACH_AA_results/MKN1_STOMACH_amplicon2.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN1_STOMACH/MKN1_STOMACH_AA_results/MKN1_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN1_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN1_STOMACH_sample_metadata.json,"['BCAT1', 'BHLHE41', 'C12orf71', 'C12orf77', 'CAPRIN2', 'CASC1', 'CCDC91', 'DDX11', 'DDX11-AS1', 'ERGIC2', 'ETFRF1', 'FAR2', 'FGFR1OP2', 'INTS13', 'IPO8', 'ITPR2', 'KRAS', 'LMNTD1', 'LRMP', 'MED21', 'OVCH1', 'OVCH1-AS1', 'OVOS2', 'RASSF8', 'RASSF8-AS1', 'SSPN', 'STK38L', 'TM7SF3', 'TMTC1', 'TSPAN11']"
605,MKN1_STOMACH,7.0,MKN1_STOMACH_amplicon7_ecDNA_1,ecDNA,['chr20:49512212-49888332'],[],0.4347944404796821,376120.0,7.049878000738808,7.049878000738808,LowCN,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN1_STOMACH_amplicon7_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN1_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN1_STOMACH/MKN1_STOMACH_AA_results/MKN1_STOMACH_amplicon7.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN1_STOMACH/MKN1_STOMACH_AA_results/MKN1_STOMACH_amplicon7.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN1_STOMACH/MKN1_STOMACH_AA_results/MKN1_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN1_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN1_STOMACH_sample_metadata.json,"['B4GALT5', 'PTGIS', 'SLC9A8']"
606,MKN45_STOMACH,1.0,MKN45_STOMACH_amplicon1_ecDNA_1,ecDNA,"['chr7:113638336-113664806', 'chr7:113668925-113669105', 'chr7:113669146-113670226', 'chr7:113670297-113776121', 'chr7:113782152-119191194', 'chr7:119194700-122471226']","['CAV1', 'FEZF1', 'MET', 'WNT2']",1.1164191851872576,8819122.0,11.024327806331364,26.69153626080261,None,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN45_STOMACH_amplicon1_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN45_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN45_STOMACH/MKN45_STOMACH_AA_results/MKN45_STOMACH_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN45_STOMACH/MKN45_STOMACH_AA_results/MKN45_STOMACH_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN45_STOMACH/MKN45_STOMACH_AA_results/MKN45_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN45_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN45_STOMACH_sample_metadata.json,"['AASS', 'ANKRD7', 'ASZ1', 'CAPZA2', 'CAV1', 'CAV2', 'CFTR', 'CFTR-AS1', 'CPED1', 'CTTNBP2', 'FAM3C', 'FEZF1', 'FEZF1-AS1', 'FOXP2', 'ING3', 'KCND2', 'LSM8', 'MDFIC', 'MET', 'PPP1R3A', 'PTPRZ1', 'SNORA25B', 'ST7', 'ST7-AS1', 'ST7-AS2', 'ST7-OT3', 'ST7-OT4', 'TES', 'TFEC', 'TSPAN12', 'WNT16', 'WNT2']"
607,MKN45_STOMACH,2.0,MKN45_STOMACH_amplicon2_ecDNA_1,ecDNA,"['chr11:26907984-28061134', 'chr11:96209722-97440967']",['MAML2'],0.8073470987551901,2384395.0,8.188439495555144,22.19271538176004,None,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN45_STOMACH_amplicon2_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN45_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN45_STOMACH/MKN45_STOMACH_AA_results/MKN45_STOMACH_amplicon2.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN45_STOMACH/MKN45_STOMACH_AA_results/MKN45_STOMACH_amplicon2.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN45_STOMACH/MKN45_STOMACH_AA_results/MKN45_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN45_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN45_STOMACH_sample_metadata.json,"['BBOX1', 'BBOX1-AS1', 'BDNF', 'BDNF-AS', 'CCDC34', 'CCDC82', 'FIBIN', 'JRKL', 'JRKL-AS1', 'LGR4', 'LGR4-AS1', 'LIN7C', 'MAML2']"
614,MKN74_STOMACH,5.0,MKN74_STOMACH_amplicon5_ecDNA_1,ecDNA,['chr15:96047889-96467824'],[],1.0224910753430083,419935.0,7.394542076072054,7.394542076072054,LowCN,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN74_STOMACH_amplicon5_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN74_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN74_STOMACH/MKN74_STOMACH_AA_results/MKN74_STOMACH_amplicon5.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN74_STOMACH/MKN74_STOMACH_AA_results/MKN74_STOMACH_amplicon5.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN74_STOMACH/MKN74_STOMACH_AA_results/MKN74_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN74_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN74_STOMACH_sample_metadata.json,"['NR2F2', 'NR2F2-AS1']"
618,MKN7_STOMACH,12.0,MKN7_STOMACH_amplicon12_ecDNA_1,ecDNA,['chr14:68745524-68845142'],[],0.4433840967710711,99618.0,7.481283709108602,7.481283709108602,LowCN,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN7_STOMACH_amplicon12_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN7_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon12.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon12.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN7_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN7_STOMACH_sample_metadata.json,['ZFP36L1']
620,MKN7_STOMACH,14.0,MKN7_STOMACH_amplicon14_ecDNA_1,ecDNA,"['chr19:29675402-29897908', 'chr19:29902193-30174118', 'chr19:33240946-33259543', 'chr19:33260883-34176237']","['CCNE1', 'CEBPA']",0.6926369840834288,1428382.0,10.236129356789291,19.12044427982767,None,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN7_STOMACH_amplicon14_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN7_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon14.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon14.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN7_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN7_STOMACH_sample_metadata.json,"['C19orf12', 'CCNE1', 'CEBPA', 'CEBPA-DT', 'CEBPG', 'CHST8', 'KCTD15', 'LSM14A', 'PEPD', 'URI1']"
622,MKN7_STOMACH,16.0,MKN7_STOMACH_amplicon16_ecDNA_1,ecDNA,['chr20:33222331-33312407'],[],0.580776387736757,90076.0,11.028785167495426,11.028785167495426,None,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN7_STOMACH_amplicon16_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN7_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon16.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon16.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN7_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN7_STOMACH_sample_metadata.json,"['BPIFA1', 'BPIFB1']"
623,MKN7_STOMACH,1.0,MKN7_STOMACH_amplicon1_ecDNA_1,ecDNA,"['chr1:234526421-234865657', 'chr1:234888122-235051489', 'chr7:23361581-23361732']",[],1.359756532529405,502754.0,7.975504937555605,11.852878729481857,None,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN7_STOMACH_amplicon1_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN7_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN7_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN7_STOMACH_sample_metadata.json,"['IRF2BP2', 'PP2672']"
624,MKN7_STOMACH,3.0,MKN7_STOMACH_amplicon3_ecDNA_1,ecDNA,['chr7:159064744-159190741'],[],0.6908404304012805,125997.0,6.172527004083315,6.172527004083315,LowCN,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN7_STOMACH_amplicon3_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN7_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon3.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon3.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN7_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN7_STOMACH_sample_metadata.json,['VIPR2']
625,MKN7_STOMACH,4.0,MKN7_STOMACH_amplicon4_ecDNA_1,ecDNA,['chr8:42361794-42430048'],[],0.6925584638563884,68254.0,5.810088810128413,5.810088810128413,LowCN,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN7_STOMACH_amplicon4_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN7_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon4.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon4.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN7_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN7_STOMACH_sample_metadata.json,"['DKK4', 'VDAC3']"
626,MKN7_STOMACH,5.0,MKN7_STOMACH_amplicon5_ecDNA_1,ecDNA,['chr8:123032274-123159680'],[],0.6868378748253354,127406.0,8.855409444340898,8.855409444340898,None,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN7_STOMACH_amplicon5_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN7_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon5.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon5.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN7_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN7_STOMACH_sample_metadata.json,['TBC1D31']
628,MKN7_STOMACH,7.0,MKN7_STOMACH_amplicon7_ecDNA_1,ecDNA,['chr17:39173327-39892107'],"['CDK12', 'ERBB2']",1.72155598083122,718780.0,16.753377199081015,74.8883084072092,None,GRCh38,stomach,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/MKN7_STOMACH_amplicon7_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/MKN7_STOMACH.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon7.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_amplicon7.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/MKN7_STOMACH/MKN7_STOMACH_AA_results/MKN7_STOMACH_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/MKN7_STOMACH_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/MKN7_STOMACH_sample_metadata.json,"['CACNB1', 'CDK12', 'ERBB2', 'FBXL20', 'GRB7', 'IKZF3', 'MED1', 'MIEN1', 'NEUROD2', 'PGAP3', 'PNMT', 'PPP1R1B', 'RPL19', 'STAC2', 'STARD3', 'TCAP', 'ZPBP2']"
